Method Time Sample
Cadastra-Filmes-OTIMIZADO 0 288000
Cadastra-Filmes-OTIMIZADO 0 289000
Cadastra-Filmes-OTIMIZADO 0 290000
Cadastra-Filmes-OTIMIZADO 0 291000
Cadastra-Filmes-OTIMIZADO 0 292000
Cadastra-Filmes-OTIMIZADO 0 293000
Cadastra-Filmes-OTIMIZADO 0 294000
Cadastra-Filmes-OTIMIZADO 0 295000
Cadastra-Filmes-OTIMIZADO 0 296000
Cadastra-Filmes-OTIMIZADO 0 297000
Cadastra-Filmes-OTIMIZADO 0 298000
Cadastra-Filmes-OTIMIZADO 0 299000
Cadastra-Filmes-OTIMIZADO 0 300000
Cadastra-Filmes-OTIMIZADO 0 301000
Cadastra-Filmes-OTIMIZADO 0 302000
Cadastra-Filmes-OTIMIZADO 0 303000
Cadastra-Filmes-OTIMIZADO 0 304000
Cadastra-Filmes-OTIMIZADO 0 305000
Cadastra-Filmes-OTIMIZADO 0 306000
Cadastra-Filmes-OTIMIZADO 0 307000
Cadastra-Filmes-OTIMIZADO 0 308000
Cadastra-Filmes-OTIMIZADO 0 309000
Cadastra-Filmes-OTIMIZADO 0 310000
Cadastra-Filmes-OTIMIZADO 0 311000
Cadastra-Filmes-OTIMIZADO 0 312000
Cadastra-Filmes-OTIMIZADO 0 313000
Cadastra-Filmes-OTIMIZADO 0 314000
Cadastra-Filmes-OTIMIZADO 0 315000
Cadastra-Filmes-OTIMIZADO 0 316000
Cadastra-Filmes-OTIMIZADO 0 317000
Cadastra-Filmes-OTIMIZADO 0 318000
Cadastra-Filmes-OTIMIZADO 0 319000
Cadastra-Filmes-OTIMIZADO 0 320000
Cadastra-Filmes-OTIMIZADO 0 321000
Cadastra-Filmes-OTIMIZADO 0 322000
Cadastra-Filmes-OTIMIZADO 0 323000
Cadastra-Filmes-OTIMIZADO 0 324000
Cadastra-Filmes-OTIMIZADO 0 325000
Cadastra-Filmes-OTIMIZADO 0 326000
Cadastra-Filmes-OTIMIZADO 0 327000
Cadastra-Filmes-OTIMIZADO 0 328000
Cadastra-Filmes-OTIMIZADO 0 329000
Cadastra-Filmes-OTIMIZADO 0 330000
Cadastra-Filmes-OTIMIZADO 0 331000
